Item_ID	Adjective	FQ_Adjective	P_Adjective
71152:202	greater	13 	1.08389515232062e-05
71153:27	much	1572 	0.00131067936880616
71154:19	nuclear	13 	1.08389515232062e-05
71157:24	true	576 	0.000480248929028213
71158:9	true	576 	0.000480248929028213
71160:129	irrational	1 	8.33765501785092e-07
71162:78	few	373 	0.000310994532165839
71173:24	big	687 	0.000572796899726358
71183:15	big	687 	0.000572796899726358
71184:91	short	80 	6.67012401428074e-05
71187:62	concerned	92 	7.67064261642285e-05
71187:90	general	83 	6.92025366481626e-05
71188:76	best	204 	0.000170088162364159
71201:30	familiar	61 	5.08596956088906e-05
71201:56	upbeat	3 	2.50129650535528e-06
71202:44	great	570 	0.000475246336017502
71202:82	great	570 	0.000475246336017502
71203:14	overall	22 	1.8342841039272e-05
71203:40	associated	11 	9.17142051963601e-06
71203:98	rural	19 	1.58415445339167e-05
71203:154	enormous	7 	5.83635851249564e-06
71206:59	unconstitutional	1 	8.33765501785092e-07
71209:36	extra	77 	6.41999436374521e-05
71209:49	affluent	5 	4.16882750892546e-06
71209:115	local	82 	6.83687711463775e-05
71209:132	other	1208 	0.00100718872615639
71209:162	affluent	5 	4.16882750892546e-06
71214:55	educational	20 	1.66753100357018e-05
71219:26	local	82 	6.83687711463775e-05
71230:23	local	82 	6.83687711463775e-05
71233:24	federal	45 	3.75194475803291e-05
71240:32	local	82 	6.83687711463775e-05
71243:33	complete	25 	2.08441375446273e-05
71244:54	poorer	8 	6.67012401428074e-06
71247:12	complete	25 	2.08441375446273e-05
71247:20	complete	25 	2.08441375446273e-05
71248:17	local	82 	6.83687711463775e-05
71249:43	local	82 	6.83687711463775e-05
71249:104	other	1208 	0.00100718872615639
71252:9	right	4594 	0.00383031871520071
71253:65	certain	188 	0.000156747914335597
71253:87	minimum	14 	1.16727170249913e-05
71253:147	able	338 	0.000281812739603361
71258:13	opposed	40 	3.33506200714037e-05
71258:57	local	82 	6.83687711463775e-05
71262:89	s-	160 	0.000133402480285615
71262:106	strong	53 	4.41895715946099e-05
71262:113	staunch	2 	1.66753100357018e-06
71271:12	marvelous	17 	1.41740135303466e-05
71272:47	financial	31 	2.58467305553378e-05
71272:64	possible	63 	5.25272266124608e-05
71277:9	right	4594 	0.00383031871520071
71282:44	many	575 	0.000479415163526428
71287:5	least	299 	0.000249295885033742
71287:33	younger	65 	5.4194757616031e-05
71303:67	few	373 	0.000310994532165839
71305:48	general	83 	6.92025366481626e-05
71305:59	federal	45 	3.75194475803291e-05
71305:100	much	1572 	0.00131067936880616
71307:43	enough	369 	0.000307659470158699
71312:33	sure	961 	0.000801248647215473
71316:29	main	72 	6.00311161285266e-05
71316:63	much	1572 	0.00131067936880616
71317:51	enormous	7 	5.83635851249564e-06
71318:33	great	570 	0.000475246336017502
71322:59	least	299 	0.000249295885033742
71322:107	gross	9 	7.50388951606583e-06
71326:31	sure	961 	0.000801248647215473
71327:148	high	393 	0.000327669842201541
71332:11	sure	961 	0.000801248647215473
71334:49	more	1696 	0.00141406629102752
71342:33	last	602 	0.000501926832074625
71344:37	more	1696 	0.00141406629102752
71352:26	last	602 	0.000501926832074625
71354:49	able	338 	0.000281812739603361
71354:155	obnoxious	3 	2.50129650535528e-06
71361:19	interesting	427 	0.000356017869262234
71376:8	good	2181 	0.00181844255939329
71378:3	nice	680 	0.000566960541213862
71398:9	enough	369 	0.000307659470158699
71398:30	little	1416 	0.00118061195052769
71399:11	fun	316 	0.000263469898564089
71400:42	big	687 	0.000572796899726358
71401:9	fresh	13 	1.08389515232062e-05
71418:11	able	338 	0.000281812739603361
71435:25	good	2181 	0.00181844255939329
71436:16	large	120 	0.000100051860214211
71439:14	wonderful	225 	0.000187597237901646
71441:49	odd	24 	2.00103720428422e-05
71446:14	other	1208 	0.00100718872615639
71446:30	neat	157 	0.000130901183780259
71449:42	actual	28 	2.33454340499826e-05
71458:9	wonderful	225 	0.000187597237901646
71467:26	great	570 	0.000475246336017502
71471:23	good	2181 	0.00181844255939329
71472:43	interested	114 	9.50492672035005e-05
71472:81	own	306 	0.000255132243546238
71473:41	involved	163 	0.00013590377679097
71473:50	organized	23 	1.91766065410571e-05
71479:26	most	585 	0.000487752818544279
71479:52	aware	58 	4.83583991035353e-05
71481:14	last	602 	0.000501926832074625
71501:68	little	1416 	0.00118061195052769
71508:14	pretty	1079 	0.000899632976426114
71516:30	last	602 	0.000501926832074625
71523:12	wonderful	225 	0.000187597237901646
71525:9	nice	680 	0.000566960541213862
71526:9	exhilarating	1 	8.33765501785092e-07
71526:22	many	575 	0.000479415163526428
71530:9	many	575 	0.000479415163526428
71530:27	last	602 	0.000501926832074625
71530:54	economic	29 	2.41791995517677e-05
71542:36	shady	2 	1.66753100357018e-06
71542:69	concerned	92 	7.67064261642285e-05
71546:33	tried	167 	0.00013923883879811
71546:37	true	576 	0.000480248929028213
71546:80	best	204 	0.000170088162364159
71546:131	pretty	1079 	0.000899632976426114
71546:153	front	93 	7.75401916660136e-05
71553:11	better	414 	0.000345178917739028
71554:52	old	525 	0.000437726888437173
71554:56	ordinary	7 	5.83635851249564e-06
71560:19	red	48 	4.00207440856844e-05
71568:19	better	414 	0.000345178917739028
71575:21	white	78 	6.50337091392372e-05
71575:23	half	256 	0.000213443968456984
71575:27	green	61 	5.08596956088906e-05
71579:10	funny	182 	0.000151745321324887
71587:25	favorite	138 	0.000115059639246343
71588:45	different	614 	0.000511932018096046
71592:30	best	204 	0.000170088162364159
71595:25	best	204 	0.000170088162364159
71597:25	wonderful	225 	0.000187597237901646
71598:29	young	177 	0.000147576493815961
71598:40	little	1416 	0.00118061195052769
71598:64	little	1416 	0.00118061195052769
71599:25	fat	18 	1.50077790321317e-05
71600:27	fat	18 	1.50077790321317e-05
71606:11	good	2181 	0.00181844255939329
71613:11	better	414 	0.000345178917739028
71640:11	different	614 	0.000511932018096046
71645:50	old	525 	0.000437726888437173
71645:72	half	256 	0.000213443968456984
71645:77	last	602 	0.000501926832074625
71649:14	western	41 	3.41843855731888e-05
71656:19	big	687 	0.000572796899726358
71657:14	bigger	68 	5.66960541213863e-05
71671:10	wonderful	225 	0.000187597237901646
71674:9	great	570 	0.000475246336017502
71683:19	yellow	18 	1.50077790321317e-05
71683:23	green	61 	5.08596956088906e-05
71683:36	much	1572 	0.00131067936880616
71694:24	grown	37 	3.08493235660484e-05
71701:14	successful	20 	1.66753100357018e-05
71701:22	last	602 	0.000501926832074625
71710:9	right	4594 	0.00383031871520071
71715:23	happy	79 	6.58674746410223e-05
71715:32	new	555 	0.000462739853490726
71715:135	little	1416 	0.00118061195052769
71728:41	digestive	1 	8.33765501785092e-07
71733:16	same	533 	0.000444397012451454
71733:57	other	1208 	0.00100718872615639
71733:66	little	1416 	0.00118061195052769
71735:14	nice	680 	0.000566960541213862
71735:32	toxic	5 	4.16882750892546e-06
71738:47	long	545 	0.000454402198472875
71741:18	nice	680 	0.000566960541213862
71742:40	good	2181 	0.00181844255939329
71749:27	long	545 	0.000454402198472875
71757:11	wonderful	225 	0.000187597237901646
71760:14	great	570 	0.000475246336017502
71761:9	great	570 	0.000475246336017502
71763:12	terrific	7 	5.83635851249564e-06
71769:11	little	1416 	0.00118061195052769
71779:27	regular	94 	7.83739571677986e-05
71789:36	new	555 	0.000462739853490726
71790:17	low	69 	5.75298196231713e-05
71803:60	new	555 	0.000462739853490726
71807:9	fun	316 	0.000263469898564089
71812:2	bad	466 	0.000388534723831853
71821:13	great	570 	0.000475246336017502
71856:10	past	109 	9.0880439694575e-05
71856:25	hectic	4 	3.33506200714037e-06
71858:17	faithful	1 	8.33765501785092e-07
71869:25	only	724 	0.000603646223292407
71875:20	isolated	2 	1.66753100357018e-06
71875:40	certain	188 	0.000156747914335597
71884:23	certain	188 	0.000156747914335597
71886:8	next	256 	0.000213443968456984
71886:55	next	256 	0.000213443968456984
71888:7	whole	468 	0.000390202254835423
71894:11	guilty	65 	5.4194757616031e-05
71894:72	used	661 	0.000551118996679946
71900:17	good	2181 	0.00181844255939329
71908:84	good	2181 	0.00181844255939329
71916:76	regular	94 	7.83739571677986e-05
71923:15	weird	47 	3.91869785838993e-05
71936:37	other	1208 	0.00100718872615639
71942:41	small	222 	0.00018509594139629
71942:43	baptist	2 	1.66753100357018e-06
71949:15	small	222 	0.00018509594139629
71955:21	least	299 	0.000249295885033742
71963:33	second	143 	0.000119228466755268
71971:28	enough	369 	0.000307659470158699
71973:13	regular	94 	7.83739571677986e-05
71983:16	much	1572 	0.00131067936880616
71986:50	able	338 	0.000281812739603361
71989:79	able	338 	0.000281812739603361
71991:30	afraid	48 	4.00207440856844e-05
71991:47	able	338 	0.000281812739603361
72005:15	last	602 	0.000501926832074625
72008:16	afraid	48 	4.00207440856844e-05
72008:26	afraid	48 	4.00207440856844e-05
72015:23	only	724 	0.000603646223292407
72016:41	other	1208 	0.00100718872615639
72024:30	junior	49 	4.08545095874695e-05
72025:24	junior	49 	4.08545095874695e-05
72027:10	whole	468 	0.000390202254835423
72028:7	next	256 	0.000213443968456984
72033:21	regular	94 	7.83739571677986e-05
72038:29	high	393 	0.000327669842201541
72040:5	aerobic	15 	1.25064825267764e-05
72040:28	tough	88 	7.33713641570881e-05
72040:48	high	393 	0.000327669842201541
72044:26	tough	88 	7.33713641570881e-05
72048:4	most	585 	0.000487752818544279
72053:3	first	572 	0.000476913867021073
72060:65	better	414 	0.000345178917739028
72069:49	weird	47 	3.91869785838993e-05
72073:84	different	614 	0.000511932018096046
72081:9	elastic	1 	8.33765501785092e-07
72085:27	different	614 	0.000511932018096046
72085:44	much	1572 	0.00131067936880616
72085:58	much	1572 	0.00131067936880616
72085:92	easy	203 	0.000169254396862374
72090:20	short	80 	6.67012401428074e-05
72091:31	tough	88 	7.33713641570881e-05
72096:29	aerobic	15 	1.25064825267764e-05
72096:67	fun	316 	0.000263469898564089
72097:34	fun	316 	0.000263469898564089
72106:16	interior	10 	8.33765501785092e-06
72122:43	low	69 	5.75298196231713e-05
72128:111	interesting	427 	0.000356017869262234
72129:72	different	614 	0.000511932018096046
72141:68	computerized	5 	4.16882750892546e-06
72141:80	computerized	5 	4.16882750892546e-06
72149:7	whole	468 	0.000390202254835423
72151:5	little	1416 	0.00118061195052769
72151:7	negative	18 	1.50077790321317e-05
72156:15	regular	94 	7.83739571677986e-05
72156:25	free	89 	7.42051296588732e-05
72156:46	little	1416 	0.00118061195052769
72164:55	noticeable	6 	5.00259301071055e-06
72168:17	soft	13 	1.08389515232062e-05
72179:63	soft	13 	1.08389515232062e-05
72180:11	sure	961 	0.000801248647215473
72189:26	old	525 	0.000437726888437173
72194:22	fun	316 	0.000263469898564089
72199:34	next	256 	0.000213443968456984
72201:2	next	256 	0.000213443968456984
72203:2	next	256 	0.000213443968456984
72205:4	right	4594 	0.00383031871520071
72218:73	great	570 	0.000475246336017502
72221:48	tired	40 	3.33506200714037e-05
72224:24	better	414 	0.000345178917739028
72231:33	guilty	65 	5.4194757616031e-05
72240:8	good	2181 	0.00181844255939329
72242:4	righty	8 	6.67012401428074e-06
72255:4	right	4594 	0.00383031871520071
72257:55	last	602 	0.000501926832074625
72259:14	biggest	70 	5.83635851249564e-05
72263:3	few	373 	0.000310994532165839
72267:55	early	94 	7.83739571677986e-05
72269:44	high	393 	0.000327669842201541
72280:20	shorter	5 	4.16882750892546e-06
72292:16	sure	961 	0.000801248647215473
72306:9	unusual	26 	2.16779030464124e-05
72309:65	new	555 	0.000462739853490726
72311:27	last	602 	0.000501926832074625
72312:36	old	525 	0.000437726888437173
72316:89	more	1696 	0.00141406629102752
72322:50	more	1696 	0.00141406629102752
72322:55	upper-class	1 	8.33765501785092e-07
72327:27	able	338 	0.000281812739603361
72328:82	possible	63 	5.25272266124608e-05
72328:96	middle-class	2 	1.66753100357018e-06
72328:107	able	338 	0.000281812739603361
72331:9	tough	88 	7.33713641570881e-05
72337:51	able	338 	0.000281812739603361
72348:9	surprised	46 	3.83532130821142e-05
72348:19	main	72 	6.00311161285266e-05
72352:64	busy	48 	4.00207440856844e-05
72356:16	active	43 	3.5851916576759e-05
72360:26	active	43 	3.5851916576759e-05
72364:28	good	2181 	0.00181844255939329
72364:80	active	43 	3.5851916576759e-05
72371:71	possible	63 	5.25272266124608e-05
72377:41	able	338 	0.000281812739603361
72380:27	important	155 	0.000129233652776689
72387:60	good	2181 	0.00181844255939329
72394:35	different	614 	0.000511932018096046
72395:56	more	1696 	0.00141406629102752
72400:68	better	414 	0.000345178917739028
72400:89	hig-	1 	8.33765501785092e-07
72400:97	higher	69 	5.75298196231713e-05
72403:24	nonexistent	3 	2.50129650535528e-06
72411:9	true	576 	0.000480248929028213
72415:59	more	1696 	0.00141406629102752
72420:88	least	299 	0.000249295885033742
72426:143	nonexistent	3 	2.50129650535528e-06
72433:55	single	69 	5.75298196231713e-05
72438:12	higher	69 	5.75298196231713e-05
72439:14	hard	421 	0.000351015276251524
72440:13	strange	69 	5.75298196231713e-05
72443:17	same	533 	0.000444397012451454
72447:46	responsible	27 	2.25116685481975e-05
72453:53	more	1696 	0.00141406629102752
72456:22	responsible	27 	2.25116685481975e-05
72460:5	bigger	68 	5.66960541213863e-05
72466:25	bigger	68 	5.66960541213863e-05
72466:32	bigger	68 	5.66960541213863e-05
72470:34	functional	4 	3.33506200714037e-06
72471:88	single	69 	5.75298196231713e-05
72472:37	many	575 	0.000479415163526428
72472:39	other	1208 	0.00100718872615639
72472:41	crazy	62 	5.16934611106757e-05
72476:32	high	393 	0.000327669842201541
72476:68	more	1696 	0.00141406629102752
72476:70	single	69 	5.75298196231713e-05
72480:11	sad	67 	5.58622886196012e-05
72484:53	major	134 	0.000111724577239202
72484:81	important	155 	0.000129233652776689
72487:27	tough	88 	7.33713641570881e-05
72490:32	long	545 	0.000454402198472875
72494:54	worthwhile	13 	1.08389515232062e-05
72503:20	nice	680 	0.000566960541213862
72528:29	true	576 	0.000480248929028213
72528:71	real	1010 	0.000842103156802943
72528:79	real	1010 	0.000842103156802943
72528:107	real	1010 	0.000842103156802943
72535:21	romantic	2 	1.66753100357018e-06
72545:25	little	1416 	0.00118061195052769
72550:20	real	1010 	0.000842103156802943
72558:33	real	1010 	0.000842103156802943
72563:52	big	687 	0.000572796899726358
72570:92	christian	18 	1.50077790321317e-05
72579:16	good	2181 	0.00181844255939329
72585:28	true	576 	0.000480248929028213
72596:12	last	602 	0.000501926832074625
72602:24	long	545 	0.000454402198472875
72605:27	romantic	2 	1.66753100357018e-06
72632:90	more	1696 	0.00141406629102752
72632:115	last	602 	0.000501926832074625
72641:11	hard	421 	0.000351015276251524
72645:20	hard	421 	0.000351015276251524
72650:71	relaxing	18 	1.50077790321317e-05
72656:22	lost	64 	5.33609921142459e-05
72666:15	interested	114 	9.50492672035005e-05
72683:38	present	33 	2.7514261558908e-05
72688:14	fast	61 	5.08596956088906e-05
72688:21	intense	8 	6.67012401428074e-06
72691:19	best	204 	0.000170088162364159
72692:21	good	2181 	0.00181844255939329
72693:44	few	373 	0.000310994532165839
72699:15	other	1208 	0.00100718872615639
72700:63	terrible	67 	5.58622886196012e-05
72704:60	engrossed	2 	1.66753100357018e-06
72713:78	same	533 	0.000444397012451454
72721:9	sure	961 	0.000801248647215473
72723:9	terrible	67 	5.58622886196012e-05
72734:14	relaxed	8 	6.67012401428074e-06
72735:9	true	576 	0.000480248929028213
72740:45	real	1010 	0.000842103156802943
72744:78	successful	20 	1.66753100357018e-05
72749:76	good	2181 	0.00181844255939329
72757:50	long	545 	0.000454402198472875
72762:27	american	97 	8.08752536731539e-05
72775:34	aggressive	13 	1.08389515232062e-05
72776:27	other	1208 	0.00100718872615639
72786:15	fascinating	17 	1.41740135303466e-05
72792:13	focused	4 	3.33506200714037e-06
72803:93	okay	1664 	0.00138738579497039
72807:21	right	4594 	0.00383031871520071
72811:25	other	1208 	0.00100718872615639
72813:11	fun	316 	0.000263469898564089
72823:9	good	2181 	0.00181844255939329
72825:9	funny	182 	0.000151745321324887
72834:9	true	576 	0.000480248929028213
72835:9	true	576 	0.000480248929028213
72836:6	many	575 	0.000479415163526428
72840:16	bad	466 	0.000388534723831853
72844:11	bad	466 	0.000388534723831853
72853:7	more	1696 	0.00141406629102752
72857:38	important	155 	0.000129233652776689
72864:12	married	122 	0.000101719391217781
72864:15	last	602 	0.000501926832074625
72865:13	most	585 	0.000487752818544279
72890:40	surprising	8 	6.67012401428074e-06
72897:2	unpredictable	1 	8.33765501785092e-07
72903:45	eighty-five	14 	1.16727170249913e-05
72914:20	bankrupt	4 	3.33506200714037e-06
72920:14	whole	468 	0.000390202254835423
72920:22	bad	466 	0.000388534723831853
72921:15	terrible	67 	5.58622886196012e-05
72927:11	good	2181 	0.00181844255939329
72931:20	booming	1 	8.33765501785092e-07
72940:33	other	1208 	0.00100718872615639
72947:2	amazing	76 	6.3366178135667e-05
72951:19	good	2181 	0.00181844255939329
72952:5	least	299 	0.000249295885033742
72956:10	scary	63 	5.25272266124608e-05
72961:29	other	1208 	0.00100718872615639
72970:34	important	155 	0.000129233652776689
72970:41	young	177 	0.000147576493815961
72975:30	younger	65 	5.4194757616031e-05
72981:9	good	2181 	0.00181844255939329
72988:27	right	4594 	0.00383031871520071
72990:20	important	155 	0.000129233652776689
72994:33	illiterate	2 	1.66753100357018e-06
72998:15	surprising	8 	6.67012401428074e-06
72998:23	many	575 	0.000479415163526428
72998:41	high	393 	0.000327669842201541
73005:37	sad	67 	5.58622886196012e-05
73007:26	unbelievable	15 	1.25064825267764e-05
73018:34	important	155 	0.000129233652776689
73026:19	first	572 	0.000476913867021073
73026:59	early	94 	7.83739571677986e-05
73026:83	married	122 	0.000101719391217781
73039:28	sure	961 	0.000801248647215473
73042:15	handy	29 	2.41791995517677e-05
73046:55	real	1010 	0.000842103156802943
73050:36	short	80 	6.67012401428074e-05
73050:78	easier	92 	7.67064261642285e-05
73057:33	careful	37 	3.08493235660484e-05
73071:18	whole	468 	0.000390202254835423
73071:22	easier	92 	7.67064261642285e-05
73075:22	personal	91 	7.58726606624434e-05
73075:68	little	1416 	0.00118061195052769
73075:74	possible	63 	5.25272266124608e-05
73085:5	other	1208 	0.00100718872615639
73085:71	national	79 	6.58674746410223e-05
73105:5	other	1208 	0.00100718872615639
73112:14	very	1360 	0.00113392108242772
73112:59	conscious	20 	1.66753100357018e-05
73120:10	strange	69 	5.75298196231713e-05
73123:10	funny	182 	0.000151745321324887
73129:33	concerned	92 	7.67064261642285e-05
73140:21	late	102 	8.50440811820794e-05
73157:41	late	102 	8.50440811820794e-05
73173:25	more	1696 	0.00141406629102752
73184:17	little	1416 	0.00118061195052769
73184:23	careful	37 	3.08493235660484e-05
73187:19	personal	91 	7.58726606624434e-05
73193:20	other	1208 	0.00100718872615639
73201:19	many	575 	0.000479415163526428
73208:13	only	724 	0.000603646223292407
73212:46	sure	961 	0.000801248647215473
73213:10	okay	1664 	0.00138738579497039
73213:24	o-	29 	2.41791995517677e-05
73213:32	okay	1664 	0.00138738579497039
73217:6	most	585 	0.000487752818544279
73220:8	most	585 	0.000487752818544279
73222:71	other	1208 	0.00100718872615639
73234:25	full	131 	0.000109223280733847
73238:45	full	131 	0.000109223280733847
73244:16	bad	466 	0.000388534723831853
73251:22	annual	15 	1.25064825267764e-05
73262:28	annual	15 	1.25064825267764e-05
73283:27	more	1696 	0.00141406629102752
73287:70	minimum	14 	1.16727170249913e-05
73287:157	annual	15 	1.25064825267764e-05
73292:25	annual	15 	1.25064825267764e-05
73292:58	okay	1664 	0.00138738579497039
73309:18	right	4594 	0.00383031871520071
73310:5	best	204 	0.000170088162364159
73329:3	nice	680 	0.000566960541213862
73338:4	right	4594 	0.00383031871520071
73344:29	adequate	6 	5.00259301071055e-06
73348:23	key	22 	1.8342841039272e-05
73350:18	correct	29 	2.41791995517677e-05
73351:18	nonexistent	3 	2.50129650535528e-06
73352:62	reputable	3 	2.50129650535528e-06
73357:41	qualified	9 	7.50388951606583e-06
73357:49	underpaid	3 	2.50129650535528e-06
73359:30	difficult	102 	8.50440811820794e-05
73361:27	true	576 	0.000480248929028213
73370:18	institutionalized	1 	8.33765501785092e-07
73370:98	creative	15 	1.25064825267764e-05
73370:109	right	4594 	0.00383031871520071
73392:24	adequate	6 	5.00259301071055e-06
73392:37	tough	88 	7.33713641570881e-05
73394:9	sure	961 	0.000801248647215473
73394:21	true	576 	0.000480248929028213
73396:24	mature	10 	8.33765501785092e-06
73396:66	willing	52 	4.33558060928248e-05
73406:17	live-in	2 	1.66753100357018e-06
73408:43	small	222 	0.00018509594139629
73408:68	old	525 	0.000437726888437173
73410:30	good	2181 	0.00181844255939329
73411:64	live-in	2 	1.66753100357018e-06
73411:130	lucky	50 	4.16882750892546e-05
73411:148	financial	31 	2.58467305553378e-05
73411:166	able	338 	0.000281812739603361
73413:14	true	576 	0.000480248929028213
73421:46	terrible	67 	5.58622886196012e-05
73422:25	realistic	17 	1.41740135303466e-05
73432:11	other	1208 	0.00100718872615639
73436:46	bad	466 	0.000388534723831853
73437:45	much	1572 	0.00131067936880616
73444:23	true	576 	0.000480248929028213
73448:19	other	1208 	0.00100718872615639
73452:56	most	585 	0.000487752818544279
73452:75	worth	127 	0.000105888218726707
73461:3	most	585 	0.000487752818544279
73463:27	honest	25 	2.08441375446273e-05
73464:16	worth	127 	0.000105888218726707
73480:23	funny	182 	0.000151745321324887
73481:137	other	1208 	0.00100718872615639
73482:11	older	150 	0.000125064825267764
73491:58	old	525 	0.000437726888437173
73491:115	emotional	9 	7.50388951606583e-06
73492:86	uncomfortable	10 	8.33765501785092e-06
73493:14	scary	63 	5.25272266124608e-05
73495:14	lucky	50 	4.16882750892546e-05
73499:11	big	687 	0.000572796899726358
73508:19	small	222 	0.00018509594139629
73512:39	older	150 	0.000125064825267764
73516:23	omniscient	1 	8.33765501785092e-07
73529:20	good	2181 	0.00181844255939329
73529:44	good	2181 	0.00181844255939329
73537:59	older	150 	0.000125064825267764
73539:44	easy	203 	0.000169254396862374
73540:43	little	1416 	0.00118061195052769
73541:9	sure	961 	0.000801248647215473
73541:24	whole	468 	0.000390202254835423
73541:26	new	555 	0.000462739853490726
73550:36	worst	43 	3.5851916576759e-05
73551:50	full-time	15 	1.25064825267764e-05
73555:15	different	614 	0.000511932018096046
73563:7	other	1208 	0.00100718872615639
73563:30	same	533 	0.000444397012451454
73568:20	adequate	6 	5.00259301071055e-06
73582:9	sure	961 	0.000801248647215473
73592:12	cooperative	4 	3.33506200714037e-06
73593:13	wrong	134 	0.000111724577239202
73605:9	amazing	76 	6.3366178135667e-05
73606:13	amazing	76 	6.3366178135667e-05
73608:12	interesting	427 	0.000356017869262234
73609:37	stronger	2 	1.66753100357018e-06
73611:38	nice	680 	0.000566960541213862
73612:12	many	575 	0.000479415163526428
73621:50	sure	961 	0.000801248647215473
73624:11	low	69 	5.75298196231713e-05
73628:11	comfortable	70 	5.83635851249564e-05
73636:58	unsupervised	2 	1.66753100357018e-06
73640:10	other	1208 	0.00100718872615639
73640:30	unsupervised	2 	1.66753100357018e-06
73646:9	true	576 	0.000480248929028213
73651:11	other	1208 	0.00100718872615639
73659:58	more	1696 	0.00141406629102752
73659:77	bad	466 	0.000388534723831853
73659:88	older	150 	0.000125064825267764
73659:94	mature	10 	8.33765501785092e-06
73664:4	unfortunate	14 	1.16727170249913e-05
73671:13	only	724 	0.000603646223292407
73676:27	such	255 	0.000212610202955198
73677:19	only	724 	0.000603646223292407
73681:47	such	255 	0.000212610202955198
73689:61	self-	1 	8.33765501785092e-07
73689:69	selfish	6 	5.00259301071055e-06
73691:18	older	150 	0.000125064825267764
73691:37	different	614 	0.000511932018096046
73692:40	nice	680 	0.000566960541213862
73695:11	good	2181 	0.00181844255939329
73698:14	wonderful	225 	0.000187597237901646
73699:9	true	576 	0.000480248929028213
73700:5	best	204 	0.000170088162364159
73701:42	eleventh	2 	1.66753100357018e-06
73703:63	older	150 	0.000125064825267764
73705:27	whole	468 	0.000390202254835423
73710:18	youngest	24 	2.00103720428422e-05
73710:44	older	150 	0.000125064825267764
73712:9	true	576 	0.000480248929028213
73718:36	little	1416 	0.00118061195052769
73718:65	terrible	67 	5.58622886196012e-05
73720:21	frightening	25 	2.08441375446273e-05
73723:34	frightening	25 	2.08441375446273e-05
73741:65	last	602 	0.000501926832074625
73743:20	little	1416 	0.00118061195052769
73751:16	whole	468 	0.000390202254835423
73755:53	little	1416 	0.00118061195052769
73755:77	bigoted	1 	8.33765501785092e-07
73765:5	younger	65 	5.4194757616031e-05
73770:24	civic	9 	7.50388951606583e-06
73770:34	restricted	5 	4.16882750892546e-06
73773:40	militant	2 	1.66753100357018e-06
73797:101	restrictive	4 	3.33506200714037e-06
73802:62	tough	88 	7.33713641570881e-05
73806:32	worse	85 	7.08700676517328e-05
73806:49	last	602 	0.000501926832074625
73814:44	worse	85 	7.08700676517328e-05
73816:28	little	1416 	0.00118061195052769
73819:9	true	576 	0.000480248929028213
73823:9	true	576 	0.000480248929028213
73827:17	own	306 	0.000255132243546238
73827:19	personal	91 	7.58726606624434e-05
73832:31	high	393 	0.000327669842201541
73838:19	more	1696 	0.00141406629102752
73853:75	more	1696 	0.00141406629102752
73853:91	double	26 	2.16779030464124e-05
73853:107	more	1696 	0.00141406629102752
73856:9	true	576 	0.000480248929028213
73857:23	expensive	124 	0.000103386922221351
73860:12	sure	961 	0.000801248647215473
73866:9	right	4594 	0.00383031871520071
73880:9	right	4594 	0.00383031871520071
73887:30	good	2181 	0.00181844255939329
73888:55	last	602 	0.000501926832074625
73891:20	hard	421 	0.000351015276251524
73895:15	middle	115 	9.58830327052856e-05
73895:38	lower	48 	4.00207440856844e-05
73906:47	middle	115 	9.58830327052856e-05
73917:9	hard	421 	0.000351015276251524
73919:10	other	1208 	0.00100718872615639
73922:9	right	4594 	0.00383031871520071
73956:14	seventh	8 	6.67012401428074e-06
73961:16	small	222 	0.00018509594139629
73963:3	second	143 	0.000119228466755268
73963:26	linear	2 	1.66753100357018e-06
73974:32	familiar	61 	5.08596956088906e-05
73988:8	seventh	8 	6.67012401428074e-06
73995:49	happy	79 	6.58674746410223e-05
74012:25	only	724 	0.000603646223292407
74012:60	different	614 	0.000511932018096046
74015:2	flat	36 	3.00155580642633e-05
74015:6	dry	45 	3.75194475803291e-05
74015:10	dirty	19 	1.58415445339167e-05
74021:35	laid	22 	1.8342841039272e-05
74022:33	rush	11 	9.17142051963601e-06
74022:37	rush	11 	9.17142051963601e-06
74025:20	several	129 	0.000107555749730277
74026:27	different	614 	0.000511932018096046
74026:34	social	86 	7.17038331535179e-05
74064:11	next	256 	0.000213443968456984
74071:28	social	86 	7.17038331535179e-05
74071:37	social	86 	7.17038331535179e-05
74082:4	right	4594 	0.00383031871520071
74089:4	righty	8 	6.67012401428074e-06
74104:28	urban	17 	1.41740135303466e-05
74111:10	lit-	4 	3.33506200714037e-06
74111:19	little	1416 	0.00118061195052769
74111:26	different	614 	0.000511932018096046
74115:24	slower	4 	3.33506200714037e-06
74115:41	self-contained	1 	8.33765501785092e-07
74117:18	right	4594 	0.00383031871520071
74118:9	interesting	427 	0.000356017869262234
74119:38	high	393 	0.000327669842201541
74123:41	high	393 	0.000327669842201541
74129:15	true	576 	0.000480248929028213
74129:32	greater	13 	1.08389515232062e-05
74131:7	unreal	7 	5.83635851249564e-06
74131:15	unreal	7 	5.83635851249564e-06
74137:18	right	4594 	0.00383031871520071
74155:16	urban	17 	1.41740135303466e-05
74156:47	different	614 	0.000511932018096046
74156:105	similar	68 	5.66960541213863e-05
74168:4	first	572 	0.000476913867021073
74189:37	hard	421 	0.000351015276251524
74195:15	many	575 	0.000479415163526428
74215:42	interesting	427 	0.000356017869262234
74216:16	many	575 	0.000479415163526428
74217:10	different	614 	0.000511932018096046
